Centroid_ID	Centroid_Lon	Centroid_Lat	Project_ID	Projected_Lon	Projected_Lat	Projected_Distance
1675	13.210641	52.546489	2720	13.2112798	52.5476003	0.13970592979582314
1676	13.41731	52.557943	3905	13.4163999	52.5597853	0.22348870307622362
1677	13.44429	52.46159399999999	4714	13.4452059	52.4621379	0.1176098998624605
1678	13.404073	52.515577	6858	13.4037949	52.5154887	0.03236474314199255
1679	13.507154000000002	52.549173	7285	13.5072484	52.5485117	0.07226582748713806
1680	13.203702	52.545514	2524	13.2047836	52.5442454	0.18255081582941995
1681	13.413191	52.512423	4785	13.4131828	52.5117234	0.07567559909365956
1682	13.367126	52.4951115	3123	13.3663125	52.4952733	0.09213519456606535
1683	13.209668	52.546998	2719	13.2097957	52.5478974	0.09839263648787672
1684	13.326670000000002	52.532413	9577	13.3258168	52.5324781	0.09513277477499196
1685	13.321858	52.536506	9035	13.3221584	52.537494	0.11200142269852452
1686	13.32532	52.53175600000001	9579	13.3247785	52.53228	0.08270500653189188
1687	13.573365	52.54908100000001	2164	13.5727394	52.5500818	0.12861242416823124
1688	13.185344	52.551228	2652	13.1854532	52.5515196	0.03382432731533073
1689	13.31802	52.527263	4450	13.3183011	52.525811	0.1601921063469188
1690	13.405859	52.5169504	7348	13.4070838	52.5183639	0.2047532845459983
1691	13.59005	52.528587	4928	13.5899264	52.5284269	0.022097844005707464
1692	13.216094	52.526932	2688	13.2160968	52.5268179	0.012355253873728404
1693	13.438163	52.51716500000001	7577	13.4395025	52.5171896	0.14896956926866115
1694	13.482842000000002	52.540554	2982	13.48403	52.5396964	0.16139907849594703
1695	13.243868	52.510122	10713	13.2436162	52.5076069	0.2736648759497901
1696	13.303222666666665	52.42648533333334	8523	13.3028215	52.4254274	0.12286420844608871
1697	13.494411	52.632362	3794	13.4961405	52.634964	0.34078820884420535
1698	13.227348999999998	52.51358199999999	519	13.2313069	52.5099469	0.5903493732827197
1699	13.33791	52.516381	130	13.3379302	52.5163776	0.0022760651900415475
